Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company
11-02-2020,153.7579956,156.7019958,151.6000061,154.8760071,58487500,0,0,TSLA
12-02-2020,155.5740051,157.9499969,152.673996,153.4579926,60112500,0,0,TSLA
13-02-2020,148.3679962,163.6000061,147,160.8000031,131446500,0,0,TSLA
14-02-2020,157.4440002,162.5939941,157.1000061,160.0059967,78468500,0,0,TSLA
18-02-2020,168.3200073,172,166.4720001,171.6799927,81908500,0,0,TSLA
19-02-2020,184.6999969,188.9559937,180.2039948,183.4839935,127115000,0,0,TSLA
20-02-2020,182.3899994,182.3999939,171.9880066,179.8820038,88174500,0,0,TSLA
21-02-2020,181.3959961,182.6119995,176.0899963,180.1999969,71574000,0,0,TSLA
24-02-2020,167.8000031,172.6999969,164.4400024,166.7579956,75961000,0,0,TSLA
25-02-2020,169.8000031,171.3200073,157.3999939,159.9819946,86452500,0,0,TSLA
26-02-2020,156.5,162.6620026,155.2220001,155.7599945,70427500,0,0,TSLA
27-02-2020,146,147.9539948,133.8000031,135.8000031,121386000,0,0,TSLA
28-02-2020,125.9400024,138.1040039,122.3040009,133.5980072,121114500,0,0,TSLA
02-03-2020,142.2519989,148.7380066,137.3339996,148.723999,100975000,0,0,TSLA
03-03-2020,161,161.3959961,143.2220001,149.102005,128920000,0,0,TSLA
04-03-2020,152.7920074,153.3040009,144.9459991,149.8999939,75245000,0,0,TSLA
05-03-2020,144.7539978,149.1499939,143.6139984,144.9080048,54263500,0,0,TSLA
06-03-2020,138,141.3999939,136.8540039,140.6959991,63314500,0,0,TSLA
09-03-2020,121.0780029,132.6000061,121,121.5999985,85368500,0,0,TSLA
10-03-2020,131.8860016,133.6000061,121.5999985,129.0659943,77972000,0,0,TSLA
11-03-2020,128.0399933,130.7160034,122.5999985,126.8460007,66612500,0,0,TSLA
12-03-2020,116.1780014,118.9000015,109.25,112.1100006,94545500,0,0,TSLA
13-03-2020,119,121.5139999,100.4000015,109.3239975,113201500,0,0,TSLA
16-03-2020,93.90000153,98.97399902,88.43399811,89.01399994,102447500,0,0,TSLA
17-03-2020,88.0019989,94.37000275,79.19999695,86.04000092,119973000,0,0,TSLA
18-03-2020,77.80000305,80.97200012,70.10199738,72.2440033,118931000,0,0,TSLA
19-03-2020,74.94000244,90.40000153,71.69200134,85.52799988,150977500,0,0,TSLA
20-03-2020,87.63999939,95.40000153,85.15799713,85.5059967,141427500,0,0,TSLA
23-03-2020,86.72000122,88.40000153,82.09999847,86.85800171,82272500,0,0,TSLA
24-03-2020,95.45999908,102.737999,94.80000305,101,114476000,0,0,TSLA
25-03-2020,109.0500031,111.4000015,102.2220001,107.8499985,106113500,0,0,TSLA
26-03-2020,109.4779968,112,102.4499969,105.6320038,86903500,0,0,TSLA
27-03-2020,101,105.1600037,98.80599976,102.8720016,71887000,0,0,TSLA
30-03-2020,102.052002,103.3300018,98.2460022,100.4260025,59990500,0,0,TSLA
31-03-2020,100.25,108.5920029,99.40000153,104.8000031,88857500,0,0,TSLA
01-04-2020,100.8000031,102.7900009,95.01999664,96.31199646,66766000,0,0,TSLA
02-04-2020,96.20600128,98.85199738,89.27999878,90.89399719,99292000,0,0,TSLA
03-04-2020,101.9000015,103.0979996,93.6780014,96.0019989,112810500,0,0,TSLA
06-04-2020,102.2399979,104.1999969,99.59200287,103.2480011,74509000,0,0,TSLA
07-04-2020,109,113,106.4680023,109.0899963,89599000,0,0,TSLA
08-04-2020,110.8399963,111.4420013,106.6660004,109.7679977,63280000,0,0,TSLA
09-04-2020,112.4179993,115.0360031,111.4219971,114.5999985,68250000,0,0,TSLA
13-04-2020,118.0319977,130.3999939,116.1060028,130.1900024,112377000,0,0,TSLA
14-04-2020,139.7940063,148.3760071,138.4859924,141.9779968,152882500,0,0,TSLA
15-04-2020,148.3999939,150.6260071,142,145.9660034,117885000,0,0,TSLA
16-04-2020,143.3880005,151.8899994,141.3439941,149.0420074,103289500,0,0,TSLA
17-04-2020,154.4559937,154.9900055,149.5319977,150.7779999,65641000,0,0,TSLA
20-04-2020,146.5399933,153.1139984,142.4420013,149.2720032,73733000,0,0,TSLA
21-04-2020,146.0240021,150.6660004,134.7579956,137.3439941,101045500,0,0,TSLA
22-04-2020,140.7960052,146.8000031,137.7420044,146.4219971,70827500,0,0,TSLA
23-04-2020,145.5200043,146.8000031,140.6260071,141.1260071,66183500,0,0,TSLA
24-04-2020,142.1620026,146.1459961,139.6360016,145.0299988,66060000,0,0,TSLA
27-04-2020,147.5220032,159.897995,147,159.75,103407000,0,0,TSLA
28-04-2020,159.128006,161,151.3379974,153.8240051,76110000,0,0,TSLA
29-04-2020,158.0339966,160.6399994,156.6320038,160.102005,81080000,0,0,TSLA
30-04-2020,171.0379944,173.9640045,152.6999969,156.3760071,142359500,0,0,TSLA
01-05-2020,151,154.5540009,136.6080017,140.2640076,162659000,0,0,TSLA
04-05-2020,140.1999969,152.3999939,139.6000061,152.2380066,96185500,0,0,TSLA
05-05-2020,157.9579926,159.7839966,152.4360046,153.6419983,84958500,0,0,TSLA
06-05-2020,155.3000031,157.9600067,152.2220001,156.5160065,55616000,0,0,TSLA
07-05-2020,155.4420013,159.2799988,154.4700012,156.0079956,57638500,0,0,TSLA
08-05-2020,158.7539978,164.8000031,157.4019928,163.8840027,80432500,0,0,TSLA
11-05-2020,158.102005,164.8000031,157,162.2579956,82598000,0,0,TSLA
12-05-2020,165.3999939,168.6580048,161.6000061,161.8820038,79534500,0,0,TSLA
13-05-2020,164.1660004,165.1999969,152.6600037,158.1920013,95327500,0,0,TSLA
14-05-2020,156,160.6719971,152.8000031,160.6660004,68411000,0,0,TSLA
15-05-2020,158.0700073,161.0099945,157.3099976,159.8339996,52592000,0,0,TSLA
18-05-2020,165.5559998,166.9440002,160.776001,162.7259979,58329000,0,0,TSLA
19-05-2020,163.0339966,164.4140015,161.2160034,161.602005,48182500,0,0,TSLA
20-05-2020,164.1000061,165.1999969,162.3600006,163.1119995,36546500,0,0,TSLA
21-05-2020,163.1999969,166.5,159.1999969,165.5200043,61273000,0,0,TSLA
22-05-2020,164.4340057,166.3560028,162.3999939,163.3760071,49937500,0,0,TSLA
26-05-2020,166.8999939,166.9199982,163.1419983,163.7740021,40448500,0,0,TSLA
27-05-2020,164.1719971,165.5420074,157,164.0460052,57747500,0,0,TSLA
28-05-2020,162.7019958,164.9499969,160.3379974,161.1620026,36278000,0,0,TSLA
29-05-2020,161.75,167,160.8419952,167,58822500,0,0,TSLA
01-06-2020,171.6000061,179.8000031,170.8200073,179.6199951,74697500,0,0,TSLA
02-06-2020,178.9400024,181.7319946,174.1999969,176.3119965,67828000,0,0,TSLA
03-06-2020,177.6239929,179.5879974,176.0200043,176.5919952,39747500,0,0,TSLA
04-06-2020,177.9759979,179.1499939,171.6880035,172.8760071,44438500,0,0,TSLA
05-06-2020,175.5679932,177.3040009,173.2400055,177.1320038,39059500,0,0,TSLA
08-06-2020,183.8000031,190,181.8320007,189.9839935,70873500,0,0,TSLA
09-06-2020,188.0019989,190.8880005,184.7859955,188.1340027,56941000,0,0,TSLA
10-06-2020,198.3760071,205.4960022,196.5,205.0099945,92817000,0,0,TSLA
11-06-2020,198.0399933,203.7920074,194.3999939,194.5679932,79582500,0,0,TSLA
12-06-2020,196,197.595993,182.5200043,187.0559998,83817000,0,0,TSLA
15-06-2020,183.5579987,199.7680054,181.6999969,198.1799927,78486000,0,0,TSLA
16-06-2020,202.3699951,202.576004,192.4779968,196.4259949,70255500,0,0,TSLA
17-06-2020,197.5420074,201,196.5140076,198.3580017,49454000,0,0,TSLA
18-06-2020,200.6000061,203.8399963,198.8939972,200.7920074,48759500,0,0,TSLA
19-06-2020,202.5559998,203.1940002,198.2680054,200.1799927,43398500,0,0,TSLA
22-06-2020,199.9900055,201.776001,198.0039978,198.8639984,31812000,0,0,TSLA
23-06-2020,199.776001,202.3999939,198.802002,200.3560028,31826500,0,0,TSLA
24-06-2020,198.8220062,200.1759949,190.628006,192.1699982,54798000,0,0,TSLA
25-06-2020,190.8540039,197.1959991,187.4299927,197.1959991,46272500,0,0,TSLA
26-06-2020,198.9559937,199,190.973999,191.947998,44274500,0,0,TSLA
29-06-2020,193.802002,202,189.7039948,201.8699951,45132000,0,0,TSLA
30-06-2020,201.3000031,217.5379944,200.7460022,215.9620056,84592500,0,0,TSLA
01-07-2020,216.6000061,227.0659943,216.1000061,223.9259949,66634500,0,0,TSLA
02-07-2020,244.2960052,245.6000061,237.1199951,241.7319946,86250500,0,0,TSLA
06-07-2020,255.3379974,275.5580139,253.2079926,274.3160095,102849500,0,0,TSLA
07-07-2020,281.0020142,285.8999939,267.3420105,277.9719849,107448500,0,0,TSLA
08-07-2020,281,283.4519958,262.2680054,273.1759949,81556500,0,0,TSLA
09-07-2020,279.3980103,281.7120056,270.256012,278.8559875,58588000,0,0,TSLA
10-07-2020,279.2000122,309.7839966,275.2019958,308.9299927,116688000,0,0,TSLA
13-07-2020,331.7999878,358.9979858,294.2219849,299.4119873,194927000,0,0,TSLA
14-07-2020,311.2000122,318,286.2000122,303.3599854,117090500,0,0,TSLA
15-07-2020,308.6000061,310,291.3999939,309.2019958,81839000,0,0,TSLA
16-07-2020,295.4320068,306.3420105,293.2000122,300.1279907,71504000,0,0,TSLA
17-07-2020,302.6900024,307.5020142,298,300.1679993,46650000,0,0,TSLA
20-07-2020,303.802002,330,297.6000061,328.6000061,85607000,0,0,TSLA
21-07-2020,327.9859924,335,311.6000061,313.6719971,80536000,0,0,TSLA
22-07-2020,319.7999878,325.2839966,312.3999939,318.4660034,70805500,0,0,TSLA
23-07-2020,335.7900085,337.7999878,296.1539917,302.6140137,121642500,0,0,TSLA
24-07-2020,283.2019958,293,273.3080139,283.3999939,96983000,0,0,TSLA
27-07-2020,287,309.5880127,282.6000061,307.9200134,80243500,0,0,TSLA
28-07-2020,300.7999878,312.9400024,294.8840027,295.2980042,79043500,0,0,TSLA
29-07-2020,300.2000122,306.9620056,297.3999939,299.821991,47134500,0,0,TSLA
30-07-2020,297.6000061,302.6480103,294.2000122,297.4979858,38105000,0,0,TSLA
31-07-2020,303,303.4100037,284.1960144,286.1520081,61041000,0,0,TSLA
03-08-2020,289.8399963,301.9620056,288.8760071,297,44046500,0,0,TSLA
04-08-2020,299.0020142,305.4819946,292.3999939,297.3999939,42075000,0,0,TSLA
05-08-2020,298.5979919,299.9679871,293.6619873,297.0039978,24739000,0,0,TSLA
06-08-2020,298.1659851,303.4620056,295.4519958,297.9159851,29961500,0,0,TSLA
07-08-2020,299.9079895,299.9500122,283.0020142,290.5419922,44482000,0,0,TSLA
10-08-2020,289.6000061,291.5,277.1679993,283.7139893,37611500,0,0,TSLA
11-08-2020,279.2000122,284,273,274.8779907,43129000,0,0,TSLA
12-08-2020,294,317,287,310.9519958,109147000,0,0,TSLA
13-08-2020,322.2000122,330.2359924,313.4519958,324.2000122,102126500,0,0,TSLA
14-08-2020,332.9979858,333.7600098,325.3280029,330.1419983,62888000,0,0,TSLA
17-08-2020,335.3999939,369.1719971,334.5660095,367.1279907,101211500,0,0,TSLA
18-08-2020,379.7980042,384.7799988,369.0220032,377.4179993,82372500,0,0,TSLA
19-08-2020,373,382.2000122,368.2420044,375.7059937,61026500,0,0,TSLA
20-08-2020,372.1359863,404.3980103,371.4119873,400.3659973,103059000,0,0,TSLA
21-08-2020,408.9519958,419.0979919,405.0100098,409.9960022,107448000,0,0,TSLA
24-08-2020,425.256012,425.7999878,385.5039978,402.8399963,100318000,0,0,TSLA
25-08-2020,394.9779968,405.5899963,393.6000061,404.6679993,53294500,0,0,TSLA
26-08-2020,412,433.2000122,410.7260132,430.6340027,71197000,0,0,TSLA
27-08-2020,436.0920105,459.1199951,428.5,447.75,118465000,0,0,TSLA
28-08-2020,459.0239868,463.697998,437.3039856,442.6799927,100406000,0,0,TSLA
31-08-2020,444.6099854,500.1400146,440.1099854,498.3200073,118374400,0,5,TSLA
01-09-2020,502.1400146,502.4899902,470.5100098,475.0499878,89841100,0,0,TSLA
02-09-2020,478.9899902,479.0400085,405.1199951,447.3699951,96176100,0,0,TSLA
03-09-2020,407.230011,431.7999878,402,407,87596100,0,0,TSLA
04-09-2020,402.8099976,428,372.019989,418.3200073,110321900,0,0,TSLA
08-09-2020,356,368.7399902,329.8800049,330.2099915,115465700,0,0,TSLA
09-09-2020,356.6000061,369,341.5100098,366.2799988,79465800,0,0,TSLA
10-09-2020,386.2099915,398.9899902,360.5599976,371.3399963,84930600,0,0,TSLA
11-09-2020,381.9400024,382.5,360.5,372.7200012,60717500,0,0,TSLA
14-09-2020,380.9500122,420,373.2999878,419.6199951,83020600,0,0,TSLA
15-09-2020,436.5599976,461.9400024,430.7000122,449.7600098,97298200,0,0,TSLA
16-09-2020,439.8699951,457.7900085,435.3099976,441.7600098,72279300,0,0,TSLA
17-09-2020,415.6000061,437.7900085,408,423.4299927,76779200,0,0,TSLA
18-09-2020,447.9400024,451,428.7999878,442.1499939,86406800,0,0,TSLA
21-09-2020,453.1300049,455.6799927,407.0700073,449.3900146,109476800,0,0,TSLA
22-09-2020,429.6000061,437.7600098,417.6000061,424.230011,79580800,0,0,TSLA
23-09-2020,405.1600037,412.1499939,375.8800049,380.3599854,95074200,0,0,TSLA
24-09-2020,363.7999878,399.5,351.2999878,387.7900085,96561100,0,0,TSLA
25-09-2020,393.4700012,408.730011,391.2999878,407.3399963,67208500,0,0,TSLA
28-09-2020,424.6199951,428.0799866,415.5499878,421.2000122,49719600,0,0,TSLA
29-09-2020,416,428.5,411.6000061,419.0700073,50219300,0,0,TSLA
30-09-2020,421.3200073,433.9299927,420.4700012,429.0100098,48145600,0,0,TSLA
01-10-2020,440.7600098,448.8800049,434.4200134,448.1600037,50741500,0,0,TSLA
02-10-2020,421.3900146,439.1300049,415,415.0899963,71430000,0,0,TSLA
05-10-2020,423.3500061,433.6400146,419.3299866,425.6799927,44722800,0,0,TSLA
06-10-2020,423.7900085,428.7799988,406.0499878,413.980011,49146300,0,0,TSLA
07-10-2020,419.8699951,429.8999939,413.8500061,425.2999878,43127700,0,0,TSLA
08-10-2020,438.4400024,439,425.2999878,425.9200134,40421100,0,0,TSLA
09-10-2020,430.1300049,434.5899963,426.4599915,434,28925700,0,0,TSLA
12-10-2020,442,448.7399902,438.5799866,442.2999878,38791100,0,0,TSLA
13-10-2020,443.3500061,448.8900146,436.6000061,446.6499939,34463700,0,0,TSLA
14-10-2020,449.7799988,465.8999939,447.3500061,461.2999878,47879700,0,0,TSLA
15-10-2020,450.3099976,456.5700073,442.5,448.8800049,35672400,0,0,TSLA
16-10-2020,454.4400024,455.9500122,438.8500061,439.6700134,32775900,0,0,TSLA
19-10-2020,446.2399902,447,428.8699951,430.8299866,36287800,0,0,TSLA
20-10-2020,431.75,431.75,419.0499878,421.9400024,31656300,0,0,TSLA
21-10-2020,422.7000122,432.9500122,421.25,422.6400146,32370500,0,0,TSLA
22-10-2020,441.9200134,445.230011,424.5100098,425.7900085,39993200,0,0,TSLA
23-10-2020,421.8399963,422.8900146,407.3800049,420.6300049,33717000,0,0,TSLA
26-10-2020,411.6300049,425.7600098,410,420.2799988,28239200,0,0,TSLA
27-10-2020,423.7600098,430.5,420.1000061,424.6799927,22686500,0,0,TSLA
28-10-2020,416.480011,418.6000061,406,406.019989,25451400,0,0,TSLA
29-10-2020,409.9599915,418.0599976,406.4599915,410.8299866,22655300,0,0,TSLA
30-10-2020,406.8999939,407.5899963,379.1099854,388.0400085,42511300,0,0,TSLA
02-11-2020,394,406.980011,392.2999878,400.5100098,29021100,0,0,TSLA
03-11-2020,409.730011,427.769989,406.6900024,423.8999939,34351700,0,0,TSLA
04-11-2020,430.6199951,435.3999939,417.1000061,420.980011,32143100,0,0,TSLA
05-11-2020,428.2999878,440,424,438.0899963,28414500,0,0,TSLA
06-11-2020,436.1000061,436.5700073,424.2799988,429.9500122,21706000,0,0,TSLA
09-11-2020,439.5,452.5,421,421.2600098,34833000,0,0,TSLA
10-11-2020,420.0899963,420.0899963,396.0299988,410.3599854,30284200,0,0,TSLA
11-11-2020,416.4500122,418.7000122,410.5799866,417.1300049,17357700,0,0,TSLA
12-11-2020,415.0499878,423,409.519989,411.7600098,19855100,0,0,TSLA
13-11-2020,410.8500061,412.5299988,401.6600037,408.5,19771100,0,0,TSLA
16-11-2020,408.9299927,412.4500122,404.0899963,408.0899963,26838600,0,0,TSLA
17-11-2020,460.1700134,462,433.0100098,441.6099854,61188300,0,0,TSLA
18-11-2020,448.3500061,496,443.5,486.6400146,78044000,0,0,TSLA
19-11-2020,492,508.6099854,487.5700073,499.269989,62475300,0,0,TSLA
20-11-2020,497.9899902,502.5,489.0599976,489.6099854,32911900,0,0,TSLA
23-11-2020,503.5,526,501.7900085,521.8499756,50260300,0,0,TSLA
24-11-2020,540.4000244,559.9899902,526.2000122,555.3800049,53648500,0,0,TSLA
25-11-2020,550.0599976,574,545.3699951,574,48930200,0,0,TSLA
27-11-2020,581.1599731,598.7800293,578.4500122,585.7600098,37561100,0,0,TSLA
30-11-2020,602.210022,607.7999878,554.5100098,567.5999756,63003100,0,0,TSLA
01-12-2020,597.5900269,597.8499756,572.0499878,584.7600098,40103500,0,0,TSLA
02-12-2020,556.4400024,571.539978,541.210022,568.8200073,47775700,0,0,TSLA
03-12-2020,590.0200195,598.9699707,582.4299927,593.3800049,42552000,0,0,TSLA
04-12-2020,591.0100098,599.039978,585.5,599.039978,29401300,0,0,TSLA
07-12-2020,604.9199829,648.789978,603.0499878,641.7600098,56309700,0,0,TSLA
08-12-2020,625.5100098,651.2800293,618.5,649.8800049,64265000,0,0,TSLA
09-12-2020,653.6900024,654.3200073,588,604.4799805,71291200,0,0,TSLA
10-12-2020,574.3699951,627.75,566.3400269,627.0700073,67083200,0,0,TSLA
11-12-2020,615.0100098,624,596.7999878,609.9899902,46475000,0,0,TSLA
14-12-2020,619,642.75,610.2000122,639.8300171,52040600,0,0,TSLA
15-12-2020,643.2800293,646.9000244,623.7999878,633.25,45071500,0,0,TSLA
16-12-2020,628.2299805,632.5,605,622.7700195,42095800,0,0,TSLA
17-12-2020,628.1900024,658.8200073,619.5,655.9000244,56270100,0,0,TSLA
18-12-2020,668.9000244,695,628.539978,695,222126200,0,0,TSLA
21-12-2020,666.2399902,668.5,646.0700073,649.8599854,58045300,0,0,TSLA
22-12-2020,648,649.8800049,614.2299805,640.3400269,51716000,0,0,TSLA
23-12-2020,632.2000122,651.5,622.5700073,645.9799805,33173000,0,0,TSLA
24-12-2020,642.9899902,666.0900269,641,661.7700195,22865600,0,0,TSLA
28-12-2020,674.5100098,681.4000244,660.7999878,663.6900024,32278600,0,0,TSLA
29-12-2020,661,669.9000244,655,665.9899902,22910800,0,0,TSLA
30-12-2020,672,696.5999756,668.3599854,694.7800293,42846000,0,0,TSLA
31-12-2020,699.9899902,718.7199707,691.1199951,705.6699829,49649900,0,0,TSLA
04-01-2021,719.460022,744.4899902,717.1900024,729.7700195,48638200,0,0,TSLA
05-01-2021,723.6599731,740.8400269,719.2000122,735.1099854,32245200,0,0,TSLA
06-01-2021,758.4899902,774,749.0999756,755.9799805,44700000,0,0,TSLA
07-01-2021,777.6300049,816.9899902,775.2000122,816.039978,51498900,0,0,TSLA
08-01-2021,856,884.4899902,838.3900146,880.0200195,75055500,0,0,TSLA
11-01-2021,849.4000244,854.4299927,803.6199951,811.1900024,59301600,0,0,TSLA
12-01-2021,831,868,827.3400269,849.4400024,46270700,0,0,TSLA
13-01-2021,852.7600098,860.4699707,832,854.4099731,33312500,0,0,TSLA
14-01-2021,843.3900146,863,838.75,845,31266300,0,0,TSLA
15-01-2021,852,859.9000244,819.0999756,826.1599731,38777600,0,0,TSLA
19-01-2021,837.7999878,850,833,844.5499878,25367000,0,0,TSLA
20-01-2021,858.7399902,859.5,837.2800293,850.4500122,25665900,0,0,TSLA
21-01-2021,855,855.7199707,841.4199829,844.9899902,20521100,0,0,TSLA
22-01-2021,834.3099976,848,828.6199951,846.6400146,20066500,0,0,TSLA
25-01-2021,855,900.4000244,838.8200073,880.7999878,41173400,0,0,TSLA
26-01-2021,891.3800049,895.9000244,871.5999756,883.0900269,23131600,0,0,TSLA
27-01-2021,870.3499756,891.5,858.6599731,864.1599731,27334000,0,0,TSLA
28-01-2021,820,848,801,835.4299927,26378000,0,0,TSLA
29-01-2021,830,842.4099731,780.0999756,793.5300293,34990800,0,0,TSLA
01-02-2021,814.289978,842,795.5599976,839.8099976,25391400,0,0,TSLA
02-02-2021,844.6799927,880.5,842.2000122,872.789978,24346200,0,0,TSLA
03-02-2021,877.0200195,878.0800171,853.0599976,854.6900024,18343500,0,0,TSLA
04-02-2021,855,856.5,833.4199829,849.9899902,15812700,0,0,TSLA
05-02-2021,845,864.7700195,838.9699707,852.2299805,18566600,0,0,TSLA
08-02-2021,869.6699829,877.7700195,854.75,863.4199829,20161700,0,0,TSLA
09-02-2021,855.1199951,859.7999878,841.75,849.460022,15157700,0,0,TSLA
10-02-2021,843.6400146,844.8200073,800.0200195,804.8200073,36216100,0,0,TSLA
11-02-2021,812.4400024,829.8800049,801.7299805,811.6599731,21622800,0,0,TSLA
12-02-2021,801.2600098,817.3300171,785.3300171,816.1199951,23768300,0,0,TSLA
16-02-2021,818,821,792.4400024,796.2199707,19802300,0,0,TSLA
17-02-2021,779.0900269,799.8400269,762.0100098,798.1500244,25996500,0,0,TSLA
18-02-2021,780.9000244,794.6900024,776.2700195,787.3800049,17957100,0,0,TSLA
19-02-2021,795,796.789978,777.3699951,781.2999878,18958300,0,0,TSLA
22-02-2021,762.6400146,768.5,710.2000122,714.5,37269700,0,0,TSLA
23-02-2021,662.1300049,713.6099854,619,698.8400269,66606900,0,0,TSLA
24-02-2021,711.8499756,745,694.1699829,742.0200195,36767000,0,0,TSLA
25-02-2021,726.1500244,737.210022,670.5800171,682.2199707,39023900,0,0,TSLA
26-02-2021,700,706.7000122,659.5100098,675.5,41089200,0,0,TSLA
01-03-2021,690.1099854,719,685.0499878,718.4299927,27136200,0,0,TSLA
02-03-2021,718.2800293,721.1099854,685,686.4400024,23732200,0,0,TSLA
03-03-2021,687.9899902,700.7000122,651.710022,653.2000122,30208000,0,0,TSLA
04-03-2021,655.7999878,668.4500122,600,621.4400024,65919500,0,0,TSLA
05-03-2021,626.0599976,627.8400269,539.4899902,597.9500122,89396500,0,0,TSLA
08-03-2021,600.5499878,620.1300049,558.789978,563,51787000,0,0,TSLA
09-03-2021,608.1799927,678.0900269,595.210022,673.5800171,67523300,0,0,TSLA
10-03-2021,700.2999878,717.8499756,655.0599976,668.0599976,60605700,0,0,TSLA
11-03-2021,699.4000244,702.5,677.1799927,699.5999756,36253900,0,0,TSLA
12-03-2021,670,694.8800049,666.1400146,693.7299805,33583800,0,0,TSLA
15-03-2021,694.0900269,713.1799927,684.039978,707.9400024,29335600,0,0,TSLA
16-03-2021,703.3499756,707.9199829,671,676.8800049,32195700,0,0,TSLA
17-03-2021,656.8699951,703.7299805,651.0100098,701.8099976,40372500,0,0,TSLA
18-03-2021,684.289978,689.2299805,652,653.1599731,33224800,0,0,TSLA
19-03-2021,646.5999756,657.2299805,624.6199951,654.8699951,42894000,0,0,TSLA
22-03-2021,684.5900269,699.6199951,668.75,670,39512200,0,0,TSLA
23-03-2021,675.7700195,677.7999878,657.5100098,662.1599731,30491900,0,0,TSLA
24-03-2021,667.9099731,668.0200195,630.1099854,630.2700195,33795200,0,0,TSLA
25-03-2021,613,645.5,609.5,640.3900146,39224900,0,0,TSLA
26-03-2021,641.8699951,643.8200073,599.8900146,618.710022,33852800,0,0,TSLA
29-03-2021,615.6400146,616.4799805,596.0200195,611.289978,28637000,0,0,TSLA
30-03-2021,601.75,637.6599731,591.0100098,635.6199951,39432400,0,0,TSLA
31-03-2021,646.6199951,672,641.1099854,667.9299927,33337300,0,0,TSLA
